"id","created_at","updated_at","generation_level","amount","percentage","referral_pool","status","ppv","tv","tier","qualification_reason","tx_amount","rpr","calculated_at","buyer_id","purchase_id","user_id","is_sponsor_earning","sponsor_withhold_amount","referral_system_type","earning_type"
1,2025-11-07 01:28:34.463 +0300,2025-11-07 01:28:34.463 +0300,1,3.000000,0.1000,30.000000,PENDING,0.000000,0.000000,3,gen1_always_qualified,100.000000,0.3000,2025-11-07 01:28:34.461 +0300,411,13,404,false,,1,NETWORK
2,2025-11-07 01:28:34.753 +0300,2025-11-07 01:28:34.753 +0300,6,2.631578,0.0250,31.578947,PENDING,,,,mlm_upline_l6_qualified,100.000000,0.3000,2025-11-07 01:28:34.741 +0300,473,19,13,false,,3,NETWORK
3,2025-11-07 01:28:34.802 +0300,2025-11-07 01:28:34.802 +0300,1,21.052631,0.2000,31.578947,PENDING,,,,sponsor_rate_0.2500,100.000000,0.3000,2025-11-07 01:28:34.782 +0300,943,21,982,true,5.263158,3,NETWORK
4,2025-11-07 01:28:35.076 +0300,2025-11-07 01:28:35.076 +0300,1,15.789473,0.1500,31.578947,PENDING,,,,kol_l1_direct,100.000000,0.3000,2025-11-07 01:28:35.074 +0300,1556,34,1533,false,,2,NETWORK
5,2025-11-07 01:28:35.549 +0300,2025-11-07 01:28:35.549 +0300,5,2.763157,0.0250,33.157895,PENDING,,,,mlm_upline_l5_qualified,105.000000,0.3000,2025-11-07 01:28:35.470 +0300,765,80,13,false,,3,NETWORK
6,2025-11-07 01:28:35.846 +0300,2025-11-07 01:28:35.846 +0300,4,3.894736,0.0250,46.736842,PENDING,,,,mlm_upline_l4_qualified,148.000000,0.3000,2025-11-07 01:28:35.780 +0300,3040,139,13,false,,3,NETWORK
2856,2025-12-03 16:51:02.153 +0300,2025-12-03 16:51:02.153 +0300,1,0.190000,0.2000,0.285000,PENDING,,,,sponsor_rate_0.2500,0.950000,0.3000,2025-12-03 16:51:02.149 +0300,27380,2394,27374,true,0.047500,3,NETWORK
10,2025-11-07 01:28:36.178 +0300,2025-11-07 01:28:36.178 +0300,9,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l9_qualified,15.000000,0.3000,2025-11-07 01:28:36.173 +0300,3494,148,13,false,,3,NETWORK
2857,2025-12-03 17:08:02.178 +0300,2025-12-03 17:08:02.178 +0300,1,0.200000,0.2000,0.300000,PENDING,,,,sponsor_rate_0.2500,1.000000,0.3000,2025-12-03 17:08:02.173 +0300,27380,2395,27374,true,0.050000,3,NETWORK
12,2025-11-07 01:28:36.352 +0300,2025-11-07 01:28:36.352 +0300,4,0.778947,0.0167,46.736842,PENDING,,,,upline_l4_qualified,148.000000,0.3000,2025-11-07 01:28:36.345 +0300,3562,149,13,false,,3,NETWORK
2858,2025-12-03 17:15:02.190 +0300,2025-12-03 17:15:02.190 +0300,1,0.200000,0.2000,0.300000,PENDING,,,,sponsor_rate_0.2500,1.000000,0.3000,2025-12-03 17:15:02.185 +0300,27380,2396,27374,true,0.050000,3,NETWORK
2855,2025-12-03 15:48:32.001 +0300,2025-12-03 15:48:32.001 +0300,1,2.850000,0.2000,4.275000,CLAIMED,,,,sponsor_rate_0.2500,14.250000,0.3000,2025-12-03 15:48:31.996 +0300,27380,2393,27374,true,0.712500,3,NETWORK
2859,2025-12-03 19:11:32.405 +0300,2025-12-03 19:11:32.405 +0300,1,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l1_qualified,14.250000,0.3000,2025-12-03 19:11:32.392 +0300,69,2400,70,false,,3,NETWORK
17,2025-11-07 01:28:36.881 +0300,2025-11-07 01:28:36.881 +0300,1,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l1_qualified,15.000000,0.3000,2025-11-07 01:28:36.873 +0300,2211,166,13,false,,3,NETWORK
18,2025-11-07 01:28:37.059 +0300,2025-11-07 01:28:37.059 +0300,4,2.763157,0.0250,33.157895,PENDING,,,,mlm_upline_l4_qualified,105.000000,0.3000,2025-11-07 01:28:37.051 +0300,2621,169,13,false,,3,NETWORK
19,2025-11-07 01:28:37.186 +0300,2025-11-07 01:28:37.186 +0300,4,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l4_qualified,15.000000,0.3000,2025-11-07 01:28:37.179 +0300,4016,176,13,false,,3,NETWORK
20,2025-11-07 01:28:37.260 +0300,2025-11-07 01:28:37.260 +0300,2,1.315789,0.0250,15.789474,PENDING,,,,mlm_upline_l2_qualified,50.000000,0.3000,2025-11-07 01:28:37.252 +0300,4018,178,13,false,,3,NETWORK
21,2025-11-07 01:28:37.475 +0300,2025-11-07 01:28:37.475 +0300,8,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l8_qualified,45.000000,0.3000,2025-11-07 01:28:37.463 +0300,3111,183,13,false,,3,NETWORK
22,2025-11-07 01:28:37.556 +0300,2025-11-07 01:28:37.556 +0300,6,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l6_qualified,30.000000,0.3000,2025-11-07 01:28:37.548 +0300,4097,185,13,false,,3,NETWORK
23,2025-11-07 01:28:37.660 +0300,2025-11-07 01:28:37.660 +0300,8,1.578947,0.0250,18.947369,PENDING,,,,mlm_upline_l8_qualified,60.000000,0.3000,2025-11-07 01:28:37.651 +0300,4121,186,13,false,,3,NETWORK
2860,2025-12-03 19:11:32.405 +0300,2025-12-03 19:11:32.405 +0300,2,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l2_qualified,14.250000,0.3000,2025-12-03 19:11:32.394 +0300,69,2400,71,false,,3,NETWORK
25,2025-11-07 01:28:37.947 +0300,2025-11-07 01:28:37.947 +0300,9,2.105263,0.0250,25.263158,PENDING,,,,mlm_upline_l9_qualified,80.000000,0.3000,2025-11-07 01:28:37.943 +0300,2153,189,13,false,,3,NETWORK
26,2025-11-07 01:28:37.982 +0300,2025-11-07 01:28:37.982 +0300,1,9.473684,0.1500,18.947369,PENDING,,,,kol_l1_direct,60.000000,0.3000,2025-11-07 01:28:37.981 +0300,4154,192,3845,false,,2,NETWORK
27,2025-11-07 01:28:37.982 +0300,2025-11-07 01:28:37.982 +0300,2,3.157894,0.0500,18.947369,PENDING,,,,kol_l2_direct,60.000000,0.3000,2025-11-07 01:28:37.981 +0300,4154,192,346,false,,2,NETWORK
28,2025-11-07 01:28:38.070 +0300,2025-11-07 01:28:38.070 +0300,6,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l6_qualified,15.000000,0.3000,2025-11-07 01:28:38.063 +0300,4155,193,13,false,,3,NETWORK
29,2025-11-07 01:28:38.081 +0300,2025-11-07 01:28:38.081 +0300,1,18.947368,0.1500,37.894737,PENDING,,,,kol_l1_direct,120.000000,0.3000,2025-11-07 01:28:38.080 +0300,4154,194,3845,false,,2,NETWORK
30,2025-11-07 01:28:38.081 +0300,2025-11-07 01:28:38.081 +0300,2,6.315789,0.0500,37.894737,PENDING,,,,kol_l2_direct,120.000000,0.3000,2025-11-07 01:28:38.080 +0300,4154,194,346,false,,2,NETWORK
31,2025-11-07 01:28:38.165 +0300,2025-11-07 01:28:38.165 +0300,6,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l6_qualified,15.000000,0.3000,2025-11-07 01:28:38.158 +0300,4155,196,13,false,,3,NETWORK
32,2025-11-07 01:28:38.190 +0300,2025-11-07 01:28:38.190 +0300,2,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l2_qualified,15.000000,0.3000,2025-11-07 01:28:38.183 +0300,467,198,13,false,,3,NETWORK
33,2025-11-07 01:28:38.267 +0300,2025-11-07 01:28:38.267 +0300,5,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l5_qualified,30.000000,0.3000,2025-11-07 01:28:38.260 +0300,4217,200,13,false,,3,NETWORK
34,2025-11-07 01:28:38.345 +0300,2025-11-07 01:28:38.345 +0300,5,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l5_qualified,45.000000,0.3000,2025-11-07 01:28:38.295 +0300,4217,201,13,false,,3,NETWORK
35,2025-11-07 01:28:38.445 +0300,2025-11-07 01:28:38.445 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:38.390 +0300,3738,202,13,false,,3,NETWORK
2861,2025-12-03 19:11:32.405 +0300,2025-12-03 19:11:32.405 +0300,3,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l3_qualified,14.250000,0.3000,2025-12-03 19:11:32.395 +0300,69,2400,72,false,,3,NETWORK
2862,2025-12-03 19:11:32.405 +0300,2025-12-03 19:11:32.405 +0300,4,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l4_qualified,14.250000,0.3000,2025-12-03 19:11:32.397 +0300,69,2400,13,false,,3,NETWORK
39,2025-11-07 01:28:38.758 +0300,2025-11-07 01:28:38.758 +0300,4,4.736842,0.0250,56.842105,PENDING,,,,mlm_upline_l4_qualified,180.000000,0.3000,2025-11-07 01:28:38.751 +0300,4026,209,13,false,,3,NETWORK
41,2025-11-07 01:28:38.994 +0300,2025-11-07 01:28:38.994 +0300,6,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l6_qualified,15.000000,0.3000,2025-11-07 01:28:38.987 +0300,4309,212,13,false,,3,NETWORK
42,2025-11-07 01:28:39.058 +0300,2025-11-07 01:28:39.058 +0300,1,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l1_qualified,15.000000,0.3000,2025-11-07 01:28:39.051 +0300,12,213,13,false,,3,NETWORK
43,2025-11-07 01:28:39.082 +0300,2025-11-07 01:28:39.082 +0300,1,3.157894,0.2000,4.736842,PENDING,,,,sponsor_rate_0.2500,15.000000,0.3000,2025-11-07 01:28:39.071 +0300,4365,222,12,true,0.789474,3,NETWORK
44,2025-11-07 01:28:39.082 +0300,2025-11-07 01:28:39.082 +0300,2,0.078947,0.0167,4.736842,PENDING,,,,upline_l2_qualified,15.000000,0.3000,2025-11-07 01:28:39.074 +0300,4365,222,13,false,,3,NETWORK
45,2025-11-07 01:28:39.347 +0300,2025-11-07 01:28:39.347 +0300,7,1.973684,0.0250,23.684210,PENDING,,,,mlm_upline_l7_qualified,75.000000,0.3000,2025-11-07 01:28:39.287 +0300,4399,233,13,false,,3,NETWORK
46,2025-11-07 01:28:39.387 +0300,2025-11-07 01:28:39.387 +0300,6,0.526315,0.0250,6.315790,PENDING,,,,mlm_upline_l6_qualified,20.000000,0.3000,2025-11-07 01:28:39.380 +0300,4647,239,13,false,,3,NETWORK
47,2025-11-07 01:28:39.483 +0300,2025-11-07 01:28:39.483 +0300,4,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l4_qualified,15.000000,0.3000,2025-11-07 01:28:39.477 +0300,4673,241,13,false,,3,NETWORK
36,2025-11-07 01:28:38.497 +0300,2025-11-07 01:28:38.497 +0300,1,15.789473,0.2000,23.684210,CLAIMED,,,,sponsor_rate_0.2500,75.000000,0.3000,2025-11-07 01:28:38.484 +0300,4275,205,157,true,3.947368,3,NETWORK
40,2025-11-07 01:28:38.953 +0300,2025-11-07 01:28:38.953 +0300,3,0.789473,0.0250,9.473684,CLAIMED,,,,mlm_upline_l3_qualified,30.000000,0.3000,2025-11-07 01:28:38.889 +0300,3285,211,256,false,,3,NETWORK
48,2025-11-07 01:28:39.786 +0300,2025-11-07 01:28:39.786 +0300,5,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l5_qualified,15.000000,0.3000,2025-11-07 01:28:39.778 +0300,2219,247,13,false,,3,NETWORK
49,2025-11-07 01:28:40.091 +0300,2025-11-07 01:28:40.091 +0300,1,2.368421,0.1500,4.736842,PENDING,,,,kol_l1_direct,15.000000,0.3000,2025-11-07 01:28:40.089 +0300,4935,262,4934,false,,2,NETWORK
50,2025-11-07 01:28:40.091 +0300,2025-11-07 01:28:40.091 +0300,2,0.789473,0.0500,4.736842,PENDING,,,,kol_l2_direct,15.000000,0.3000,2025-11-07 01:28:40.089 +0300,4935,262,4933,false,,2,NETWORK
51,2025-11-07 01:28:40.091 +0300,2025-11-07 01:28:40.091 +0300,3,0.789473,0.0500,4.736842,PENDING,,,,kol_l3_direct,15.000000,0.3000,2025-11-07 01:28:40.089 +0300,4935,262,4925,false,,2,NETWORK
52,2025-11-07 01:28:40.283 +0300,2025-11-07 01:28:40.283 +0300,6,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l6_qualified,30.000000,0.3000,2025-11-07 01:28:40.276 +0300,4968,271,13,false,,3,NETWORK
53,2025-11-07 01:28:40.366 +0300,2025-11-07 01:28:40.366 +0300,6,3.157894,0.0250,37.894737,PENDING,,,,mlm_upline_l6_qualified,120.000000,0.3000,2025-11-07 01:28:40.358 +0300,4968,274,13,false,,3,NETWORK
54,2025-11-07 01:28:40.443 +0300,2025-11-07 01:28:40.443 +0300,4,2.368421,0.0250,28.421053,PENDING,,,,mlm_upline_l4_qualified,90.000000,0.3000,2025-11-07 01:28:40.393 +0300,4026,275,13,false,,3,NETWORK
55,2025-11-07 01:28:40.492 +0300,2025-11-07 01:28:40.492 +0300,6,5.500000,0.0250,66.000000,PENDING,,,,mlm_upline_l6_qualified,209.000000,0.3000,2025-11-07 01:28:40.484 +0300,4732,276,13,false,,3,NETWORK
56,2025-11-07 01:28:40.667 +0300,2025-11-07 01:28:40.667 +0300,8,5.263157,0.0250,63.157895,PENDING,,,,mlm_upline_l8_qualified,200.000000,0.3000,2025-11-07 01:28:40.659 +0300,2146,280,13,false,,3,NETWORK
57,2025-11-07 01:28:40.758 +0300,2025-11-07 01:28:40.758 +0300,8,1.578947,0.0250,18.947369,PENDING,,,,mlm_upline_l8_qualified,60.000000,0.3000,2025-11-07 01:28:40.751 +0300,3456,281,13,false,,3,NETWORK
2863,2025-12-03 19:29:02.485 +0300,2025-12-03 19:29:02.485 +0300,2,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l2_qualified,14.250000,0.3000,2025-12-03 19:29:02.473 +0300,66,2401,70,false,,3,NETWORK
2864,2025-12-03 19:29:02.485 +0300,2025-12-03 19:29:02.485 +0300,3,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l3_qualified,14.250000,0.3000,2025-12-03 19:29:02.475 +0300,66,2401,71,false,,3,NETWORK
2865,2025-12-03 19:29:02.485 +0300,2025-12-03 19:29:02.485 +0300,4,0.356250,0.0250,4.275000,PENDING,,,,mlm_upline_l4_qualified,14.250000,0.3000,2025-12-03 19:29:02.476 +0300,66,2401,72,false,,3,NETWORK
61,2025-11-07 01:28:41.251 +0300,2025-11-07 01:28:41.251 +0300,4,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l4_qualified,15.000000,0.3000,2025-11-07 01:28:41.244 +0300,2284,292,13,false,,3,NETWORK
62,2025-11-07 01:28:41.278 +0300,2025-11-07 01:28:41.278 +0300,3,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l3_qualified,15.000000,0.3000,2025-11-07 01:28:41.271 +0300,4246,293,13,false,,3,NETWORK
63,2025-11-07 01:28:41.301 +0300,2025-11-07 01:28:41.301 +0300,2,1.315789,0.0250,15.789474,PENDING,,,,mlm_upline_l2_qualified,50.000000,0.3000,2025-11-07 01:28:41.294 +0300,2187,294,13,false,,3,NETWORK
64,2025-11-07 01:28:41.362 +0300,2025-11-07 01:28:41.362 +0300,2,3.894736,0.0250,46.736842,PENDING,,,,mlm_upline_l2_qualified,148.000000,0.3000,2025-11-07 01:28:41.356 +0300,5358,295,13,false,,3,NETWORK
65,2025-11-07 01:28:41.450 +0300,2025-11-07 01:28:41.450 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:41.442 +0300,2795,296,13,false,,3,NETWORK
66,2025-11-07 01:28:41.493 +0300,2025-11-07 01:28:41.493 +0300,6,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l6_qualified,30.000000,0.3000,2025-11-07 01:28:41.486 +0300,215,297,13,false,,3,NETWORK
67,2025-11-07 01:28:41.566 +0300,2025-11-07 01:28:41.566 +0300,3,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l3_qualified,15.000000,0.3000,2025-11-07 01:28:41.558 +0300,477,298,13,false,,3,NETWORK
68,2025-11-07 01:28:41.645 +0300,2025-11-07 01:28:41.645 +0300,5,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l5_qualified,15.000000,0.3000,2025-11-07 01:28:41.604 +0300,4090,299,13,false,,3,NETWORK
69,2025-11-07 01:28:41.674 +0300,2025-11-07 01:28:41.674 +0300,3,1.315789,0.0250,15.789474,PENDING,,,,mlm_upline_l3_qualified,50.000000,0.3000,2025-11-07 01:28:41.667 +0300,5492,300,13,false,,3,NETWORK
70,2025-11-07 01:28:41.754 +0300,2025-11-07 01:28:41.754 +0300,6,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l6_qualified,45.000000,0.3000,2025-11-07 01:28:41.747 +0300,5504,301,13,false,,3,NETWORK
71,2025-11-07 01:28:41.847 +0300,2025-11-07 01:28:41.847 +0300,10,8.957894,0.0250,107.494737,PENDING,,,,mlm_upline_l10_qualified,340.400000,0.3000,2025-11-07 01:28:41.846 +0300,5393,302,13,false,,3,NETWORK
72,2025-11-07 01:28:41.872 +0300,2025-11-07 01:28:41.872 +0300,2,1.315789,0.0250,15.789474,PENDING,,,,mlm_upline_l2_qualified,50.000000,0.3000,2025-11-07 01:28:41.864 +0300,2654,303,13,false,,3,NETWORK
73,2025-11-07 01:28:41.948 +0300,2025-11-07 01:28:41.948 +0300,4,2.631578,0.0250,31.578947,PENDING,,,,mlm_upline_l4_qualified,100.000000,0.3000,2025-11-07 01:28:41.898 +0300,5490,304,13,false,,3,NETWORK
74,2025-11-07 01:28:41.988 +0300,2025-11-07 01:28:41.988 +0300,5,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l5_qualified,30.000000,0.3000,2025-11-07 01:28:41.980 +0300,4032,305,13,false,,3,NETWORK
75,2025-11-07 01:28:42.070 +0300,2025-11-07 01:28:42.070 +0300,6,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l6_qualified,15.000000,0.3000,2025-11-07 01:28:42.063 +0300,5036,306,13,false,,3,NETWORK
76,2025-11-07 01:28:42.154 +0300,2025-11-07 01:28:42.154 +0300,6,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l6_qualified,15.000000,0.3000,2025-11-07 01:28:42.146 +0300,5480,307,13,false,,3,NETWORK
77,2025-11-07 01:28:42.267 +0300,2025-11-07 01:28:42.267 +0300,7,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l7_qualified,30.000000,0.3000,2025-11-07 01:28:42.261 +0300,1385,310,13,false,,3,NETWORK
78,2025-11-07 01:28:42.346 +0300,2025-11-07 01:28:42.346 +0300,4,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l4_qualified,15.000000,0.3000,2025-11-07 01:28:42.293 +0300,4578,311,13,false,,3,NETWORK
79,2025-11-07 01:28:42.790 +0300,2025-11-07 01:28:42.790 +0300,8,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l8_qualified,30.000000,0.3000,2025-11-07 01:28:42.783 +0300,1475,321,13,false,,3,NETWORK
80,2025-11-07 01:28:43.445 +0300,2025-11-07 01:28:43.445 +0300,3,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l3_qualified,30.000000,0.3000,2025-11-07 01:28:43.394 +0300,5945,331,13,false,,3,NETWORK
81,2025-11-07 01:28:43.948 +0300,2025-11-07 01:28:43.949 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:43.940 +0300,4121,338,13,false,,3,NETWORK
82,2025-11-07 01:28:43.989 +0300,2025-11-07 01:28:43.989 +0300,6,0.815789,0.0250,9.789474,PENDING,,,,mlm_upline_l6_qualified,31.000000,0.3000,2025-11-07 01:28:43.982 +0300,4097,339,13,false,,3,NETWORK
83,2025-11-07 01:28:44.053 +0300,2025-11-07 01:28:44.053 +0300,3,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l3_qualified,30.000000,0.3000,2025-11-07 01:28:44.046 +0300,2440,340,13,false,,3,NETWORK
84,2025-11-07 01:28:44.098 +0300,2025-11-07 01:28:44.098 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:44.091 +0300,2120,341,13,false,,3,NETWORK
85,2025-11-07 01:28:44.554 +0300,2025-11-07 01:28:44.554 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:44.547 +0300,5295,347,13,false,,3,NETWORK
86,2025-11-07 01:28:45.059 +0300,2025-11-07 01:28:45.059 +0300,10,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l10_qualified,15.000000,0.3000,2025-11-07 01:28:45.057 +0300,2923,356,13,false,,3,NETWORK
87,2025-11-07 01:28:45.178 +0300,2025-11-07 01:28:45.178 +0300,5,3.947368,0.0250,47.368421,PENDING,,,,mlm_upline_l5_qualified,150.000000,0.3000,2025-11-07 01:28:45.171 +0300,6410,358,13,false,,3,NETWORK
88,2025-11-07 01:28:45.273 +0300,2025-11-07 01:28:45.273 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:45.265 +0300,6465,360,13,false,,3,NETWORK
89,2025-11-07 01:28:45.366 +0300,2025-11-07 01:28:45.366 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:45.359 +0300,6465,361,13,false,,3,NETWORK
90,2025-11-07 01:28:45.667 +0300,2025-11-07 01:28:45.667 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:45.659 +0300,2406,364,13,false,,3,NETWORK
91,2025-11-07 01:28:45.761 +0300,2025-11-07 01:28:45.761 +0300,9,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l9_qualified,45.000000,0.3000,2025-11-07 01:28:45.757 +0300,4684,365,13,false,,3,NETWORK
92,2025-11-07 01:28:45.882 +0300,2025-11-07 01:28:45.882 +0300,4,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l4_qualified,30.000000,0.3000,2025-11-07 01:28:45.875 +0300,6557,367,13,false,,3,NETWORK
93,2025-11-07 01:28:46.083 +0300,2025-11-07 01:28:46.083 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:46.075 +0300,6551,372,13,false,,3,NETWORK
94,2025-11-07 01:28:46.193 +0300,2025-11-07 01:28:46.193 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:46.185 +0300,214,375,13,false,,3,NETWORK
95,2025-11-07 01:28:46.294 +0300,2025-11-07 01:28:46.294 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:46.286 +0300,6878,376,13,false,,3,NETWORK
96,2025-11-07 01:28:46.555 +0300,2025-11-07 01:28:46.555 +0300,5,1.315789,0.0250,15.789474,PENDING,,,,mlm_upline_l5_qualified,50.000000,0.3000,2025-11-07 01:28:46.546 +0300,6389,381,13,false,,3,NETWORK
97,2025-11-07 01:28:46.599 +0300,2025-11-07 01:28:46.599 +0300,4,5.263157,0.0250,63.157895,PENDING,,,,mlm_upline_l4_qualified,200.000000,0.3000,2025-11-07 01:28:46.592 +0300,3286,382,13,false,,3,NETWORK
98,2025-11-07 01:28:46.693 +0300,2025-11-07 01:28:46.693 +0300,7,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l7_qualified,30.000000,0.3000,2025-11-07 01:28:46.685 +0300,5090,384,13,false,,3,NETWORK
99,2025-11-07 01:28:46.851 +0300,2025-11-07 01:28:46.851 +0300,6,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l6_qualified,45.000000,0.3000,2025-11-07 01:28:46.844 +0300,5388,386,13,false,,3,NETWORK
100,2025-11-07 01:28:46.951 +0300,2025-11-07 01:28:46.951 +0300,9,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l9_qualified,30.000000,0.3000,2025-11-07 01:28:46.946 +0300,7288,387,13,false,,3,NETWORK
101,2025-11-07 01:28:47.041 +0300,2025-11-07 01:28:47.041 +0300,9,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l9_qualified,15.000000,0.3000,2025-11-07 01:28:46.995 +0300,6539,388,13,false,,3,NETWORK
102,2025-11-07 01:28:47.091 +0300,2025-11-07 01:28:47.091 +0300,8,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l8_qualified,15.000000,0.3000,2025-11-07 01:28:47.084 +0300,5417,391,13,false,,3,NETWORK
103,2025-11-07 01:28:47.182 +0300,2025-11-07 01:28:47.182 +0300,7,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l7_qualified,45.000000,0.3000,2025-11-07 01:28:47.174 +0300,7834,392,13,false,,3,NETWORK
104,2025-11-07 01:28:47.253 +0300,2025-11-07 01:28:47.253 +0300,3,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l3_qualified,45.000000,0.3000,2025-11-07 01:28:47.245 +0300,3170,393,13,false,,3,NETWORK
105,2025-11-07 01:28:47.353 +0300,2025-11-07 01:28:47.353 +0300,7,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l7_qualified,15.000000,0.3000,2025-11-07 01:28:47.346 +0300,3658,395,13,false,,3,NETWORK
106,2025-11-07 01:28:47.391 +0300,2025-11-07 01:28:47.391 +0300,5,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l5_qualified,15.000000,0.3000,2025-11-07 01:28:47.383 +0300,6017,396,13,false,,3,NETWORK
107,2025-11-07 01:28:47.578 +0300,2025-11-07 01:28:47.578 +0300,8,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l8_qualified,30.000000,0.3000,2025-11-07 01:28:47.570 +0300,656,398,13,false,,3,NETWORK
108,2025-11-07 01:28:47.770 +0300,2025-11-07 01:28:47.770 +0300,5,1.578947,0.0250,18.947369,PENDING,,,,mlm_upline_l5_qualified,60.000000,0.3000,2025-11-07 01:28:47.761 +0300,6788,400,13,false,,3,NETWORK
109,2025-11-07 01:28:47.989 +0300,2025-11-07 01:28:47.989 +0300,5,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l5_qualified,15.000000,0.3000,2025-11-07 01:28:47.981 +0300,7397,404,13,false,,3,NETWORK
110,2025-11-07 01:28:48.077 +0300,2025-11-07 01:28:48.077 +0300,7,1.184210,0.0250,14.210526,PENDING,,,,mlm_upline_l7_qualified,45.000000,0.3000,2025-11-07 01:28:48.070 +0300,8241,406,13,false,,3,NETWORK
111,2025-11-07 01:28:48.290 +0300,2025-11-07 01:28:48.290 +0300,3,0.789473,0.0250,9.473684,PENDING,,,,mlm_upline_l3_qualified,30.000000,0.3000,2025-11-07 01:28:48.283 +0300,4706,413,13,false,,3,NETWORK
112,2025-11-07 01:28:48.867 +0300,2025-11-07 01:28:48.867 +0300,4,0.394736,0.0250,4.736842,PENDING,,,,mlm_upline_l4_qualified,15.000000,0.3000,2025-11-07 01:28:48.859 +0300,7831,426,13,false,,3,NETWORK
113,2025-11-07 01:28:49.066 +0300,2025-11-07 01:28:49.066 +0300,4,1.578947,0.0250,18.947369,PENDING,,,,mlm_upline_l4_qualified,60.000000,0.3000,2025-11-07 01:28:49.059 +0300,7831,430,13,false,,3,NETWORK
